author_id,created_at,text
26363207,2025-08-12T11:35:00.097379+00:00,This is a must read book.  It will keep your attention from begining to end.  The author gets you deep into each character life as the story goes on.  The author really brings the characters to life.
23801320,2025-08-12T11:35:00.187859+00:00,En este libro encontrars el nombre ideal para tu beb como si te lo hubieras sacado de la manga.... TE LO RECOMIENDO
32665158,2025-08-12T11:35:00.285302+00:00,"\\""The Undertaker's Wife\\"" is kind of a \\""How To\\"" about funerals, but it's mixed with the  intelligent and sensitive author's view on life. (And death.) The first surprise was-- Hastings' stories contain humor--something you don't expec"
52291441,2025-08-12T11:35:00.370409+00:00,"Still Missing is a compelling narrative, and it is this that ties the reader into the commitment of 360 pages.  But realistic, satisfying characters is something this novel lacks. I found myself hurrying through the story, for it dragged in"
52074129,2025-08-12T11:35:00.455580+00:00,"Although \\""The Wilding\\"" is billed as a sequel to the unforgettable \\""In Conquest Born,\\"" which was written more than a decade and a half ago, if you're a newcomer to C.S. Friedman's works, don't worry. While this novel picks up the \\"""
52683195,2025-08-12T11:35:00.548064+00:00,I was looking for a more traditional fondue cook book and this was not it. It would have been better titled dips. I was very dissapointed. There were more dips rather than true fondue type cooking. Additionally there was very little in the
31262057,2025-08-12T11:35:00.635028+00:00,"While some may question Ashley's past, I say; \\""who among us is without sin, cast ye the first stone\\"". We all have flaws and make mistakes but God is always there for us,waiting for us to accept His grace. Let's set our condemnation asid"
36827132,2025-08-12T11:35:00.994184+00:00,"Living in Ballinrobe, Co. Mayo in the heart of fresh water lake fishing in Ireland, the author gives us a detailed look at the 50 years in which the World Cup Trout Fly Fishing competition has taken place on the beautiful Lough Mask.  A chr"
25885976,2025-08-12T11:35:01.122361+00:00,"This is an excellent book on Tznius.  However, it presents a very stringent viewpoint held in Gateshead, Uk.  It varies from many other Orthodox communities.  It presents a very clear halachic viewpoint on tznius of dress - necklines, hemli"
51223456,2025-08-12T11:35:01.240019+00:00,"If you start by reading the Publisher's Weekly review, you might prefer a poke in the eye with a sharp stick to reading Ghost of the White Nights, and that would be a mistake!<br /><br />The concluding volume of the Columbia-Ghost trilogy i"
48355612,2025-08-12T11:35:01.343862+00:00,"A lot of people here are really taking what the BIble says too literally. Yes, there was a lot of violence, racism, human sacrafice, and other things now considred unthinkable now, but come on people...this book was writeen 2000 years ago!"
12100683,2025-08-12T11:35:01.510667+00:00,"No one knows what tomorrow may bring, but one thing is for sure, we owe a debt of gratitude to Rev. Gill and Janet DeVries for a well written history.  The photos and their descriptions are treasures which will be cherished by our citizens"
39569598,2025-08-12T11:35:01.839525+00:00,"This book, 'Kant and the Nineteenth Century', is the fourth volume of a five-volume series on the history of Western Philosophy by W.T. Jones, professor of philosophy in California. This series is a very strong, thorough introduction to the"
39569598,2025-08-12T11:35:01.930436+00:00,"When one thinks of Plato and his ideas of politics, one naturally gravitates toward his best-known work, the Republic.  In that book, Plato set up the ideal city-state, with classes born and bred to specific functions and roles in society,"
14469953,2025-08-12T11:35:02.022956+00:00,"Excellent, concise, yet complete. A required text for my Chrisitan Theology 1 course, but one I will keep and use often!"
51882128,2025-08-12T11:35:02.132856+00:00,"I'm from Hungary, and my favorite poet is Attila Jozsef. I know all these poems in Hungarian, and I was very pleased with the translation. The translator was able to recreate the mood, the melody and the rhythm of these poems. I recommend t"
24033908,2025-08-12T11:35:02.220289+00:00,"I've read a lot of fiction and one thing that I hate is poorly developed characters, thankfully I found a book to read where the character development is outstanding!  What a treat to read about people in a work of fiction that I actually w"
12319532,2025-08-12T11:35:02.310534+00:00,"Much like others much more famous than I, I also believe that the Chip Hilton series reminds us all of the basic values of life. I would certainly recommend the series to all young people, even at the risk of them being put off by Clair Bee"
13695647,2025-08-12T11:35:02.423167+00:00,"Gallagher, did you ever read the Bible? It says right in there that homiosexuality is wrong. But then again probably just for reasons of not wanting to get the gay genral public too mad at him Gallagher claims he is for gay unions just not"
30340804,2025-08-12T11:35:02.592477+00:00,"Toby Harper, night shift supervisor of Springer Hospital's emergency room, comes under administration's intense scrutiny and is called onto the carpet in front of a hospital board inquiry after a patient suffering from tremors and confusion"
25313266,2025-08-12T11:35:02.691881+00:00,I read this book a while ago and can still remember some of the most thrilling parts of the book. Even thought the book is an autobiography it almost reads like a thriller. I reccomment this book to all Muslims. MUhammad Asad is truly an ex
52504079,2025-08-12T11:35:02.789938+00:00,Look this is not a book for everyone.  As a story it is only passably interesting and as such it didn't deserve to be published either at the time it was written or even now.  So why the five stars?  If you are a fan of Heinlein and have re
12107543,2025-08-12T11:35:02.889425+00:00,"The book was easily understood, gave some decent ideas and was generally inspiring.  So much so that I wanted to open a Forex account... <br /> <br />Then the reality set in as I talked to the account specialists at nearly every Forex broke"
42524654,2025-08-12T11:35:02.989254+00:00,"Marcus A. Magnor's book \\""Video-Based Rendering\\"" provides an in-depth introduction to the emerging field of real-time video-based rendering (VBR). This book is suited for general audiences with scientific background as well as graduate s"
51409347,2025-08-12T11:35:03.074571+00:00,"This the ninth book in the Left Behind series kept me turning pages. This book is actually filled with adventure. Though the characters are still two dimensional, the writing very simple, and the text font large. It was a page-turner and th"
36896314,2025-08-12T11:35:03.165359+00:00,"If you're looking for a pithy, stimulating book on self-development, read Make Your Move.  In eight motivating chapters, Jimmy Calano shows you his most effective strategies and techniques for mastering work and life.  Every page is filled"
34199900,2025-08-12T11:35:03.255699+00:00,"The recipes in this book have the most fabulous flavor!!  Mr. Chang Berman explains how to cook them extremely well, explains the what the ingredients are, how to prepare the more uncommon ones and recommends the best brands.  The illustrat"
