author_id,created_at,text
12076615,2025-08-12T11:24:00.306900+00:00,this boook was a great one that you could learn from. it not only teaches the imponrtance of family and their values but it also deals with basic issues that teens and some kids even deal with.  this book is about 4 best friends who are for
12703090,2025-08-12T11:24:00.391849+00:00,"If you are looking for something to stimulate your brain, this isn't it.  However, if you are just looking for a good laugh, you'll enjoy The Bad Girl's Guide.  It's funny and light, and definitely a good way to pass a little bit of time."
12257412,2025-08-12T11:24:00.475874+00:00,never read it-a young relative idicated he liked it and somehow my name popped upon this--no more to say
50732546,2025-08-12T11:24:00.562575+00:00,"Though she is honored to be Chicago Woman of the Year, Victoria Colby-Camp is more euphoric over the mental improvement that her son Jim has shown recently especially since he and Tasha North fell in love.  Jim was snatched almost twenty ye"
51964897,2025-08-12T11:24:00.647860+00:00,"Review based on a cursory examination by University of Phoenix students in Philosophy 251.  <br />We have found the book to be well organized, and detailed. The structure placed the information in an easy to read and presentable manner. <br"
31048862,2025-08-12T11:24:00.734808+00:00,"My only complaint is that this book was a bit repetative, and Holden's vocabulary only consists of 4 words: sonuvabitch, goddamn, lousy and phony. It was still quite humorous and the actual story was interesting.<br /><br />It was easy to r"
53000124,2025-08-12T11:24:00.820081+00:00,"This book is chilling and depressing indeed, though very well written and sprinkled with frequent humor.  I was sort of surprised however by the comment in Publisher's Weekly which said that \\""PW suspects that many of those buyers will be"
29732693,2025-08-12T11:24:00.906415+00:00,"When looking for &lt;a href=\\""[...]\\"">lock picking books&lt;/a>, this one is very informative. It will give one great ideas on opening padlocks, but the language is very basic, no frills here. This is not a romance novel, it's how to open"
48541186,2025-08-12T11:24:00.991975+00:00,"Never been much for enjoying history, but the style, brevity, and choice of subject matter come together very nicely in this book."
15280864,2025-08-12T11:24:01.076803+00:00,"If you enjoy a well told yarn of intrigue told so skillfully you are not able to predict the ending, a really good who-done-it, this is for you."
24209213,2025-08-12T11:24:01.161191+00:00,"I thoroughly enjoyed reading Faith is a verb by Chris Goodrich. The book covers facts regarding the history of the organization Habitat for Humanity and the author's experiences volunteering. Goodrich writes about the places, the people, an"
52253037,2025-08-12T11:24:01.246053+00:00,"If you are stumped for the perfect gift to bring to your dinner host, to give to your dinner guests, or for any other small gift occasion, Furry Logic is the answer.  Everyone loves this book."
27925116,2025-08-12T11:24:01.330748+00:00,"Whether intentional or not, this book's audience is the former or current military member.  But if you have read and enjoyed works such as the first two volumes of \\""Roots of Strategy\\"", you should have no trouble following this book."
15005044,2025-08-12T11:24:01.414758+00:00,Temple to the wind is a riveting account of the Reliance story. I would also put it right up there with Seabiscuit and In the Heart of the Sea. The book is expertly written and extremely well researched. I found the biographical material ab
52534781,2025-08-12T11:24:01.498713+00:00,At last... a comprehensive visual compendium of the most celebrated artistic promotional film marketing campaign worldwide... almost.  You would think that the opulent Mr. Sansweet would have in his possession every single poster to have ev
26217071,2025-08-12T11:24:01.582934+00:00,"I find \\""Photoshop  for Nature Photographers : A Workshop in a Book\\"" to be a great book to add to your PhotoShop library.  It adds some great insight by several of the world's best known nature photographers.  Any book that has instruct"
37684582,2025-08-12T11:24:01.666987+00:00,"I love Aristotle and this is a good collection, but my book fell apart!  I had a course that used just this book, and despite the fact that we all took good care of our copies, nearly all of our books tore in half or lost pages.  Some actua"
45232107,2025-08-12T11:24:01.751168+00:00,"To his discredit, Dr. Unwin virtually brags in the introductory chapter that nearly all of the questions and arguments that have mystified pterosaurs since their discovery have been answered in recent years,  but when it comes time to revea"
15437121,2025-08-12T11:24:01.835689+00:00,"Hands down, the funniest book I've ever read.  It's touching, frustrating, and poignant.  I even related to this character, and I'm a 35 year-old woman.    <br /> <br />Read it, you won't regret it! <br /> <br />"
52157117,2025-08-12T11:24:01.919697+00:00,"I read this book over a couple of days.  It was hard to put down.  The things I liked best about this book were very interesting characters that made you think hard about them, a plot filled with suspense to the end, multiple subplots that"
50732546,2025-08-12T11:24:02.003875+00:00,"During the reign of Henry VIII, at fourteen Elizabeth Meredith inherited Friarsgate when her mother and older middle sister married and moved onto their respective spouses' estate and her oldest sibling and her husband chose the king's cour"
15865974,2025-08-12T11:24:02.088921+00:00,"Due to deregulation, a national company holding a monopoly in the transportation industry requested my consulting services to prepare for this upcoming change. Using Dr. Cohen's book as my reference and bench-mark, I could easily follow and"
13503149,2025-08-12T11:24:02.172691+00:00,"This book isn't merely a primer for capitalist thinking, it is a Bible for free enterprise.  Everyone on the planet should read MILLIONAIRE REPUBLICAN, then utilize the implements provided.  The result would be a peaceful, hard-working univ"
51917717,2025-08-12T11:24:02.256690+00:00,"The Outlander series are my favorite books of all time, period.  But after reading the Fiery Cross, I was a bit let down, as many people were, and afraid that the rest of the series would just continue to go downhill.  So when A Breath of S"
12070100,2025-08-12T11:24:02.341066+00:00,"It must be difficult-given the plethora of books on Lincoln-to shed new light on an old subject.  However, Elizabeth Brownstein does. Through careful and thorough research, Ms. Brownstein addresses issues hitherto unexplored. Lincoln's summ"
14808839,2025-08-12T11:24:02.425702+00:00,"This book was right on and what i had been looking for to help me understand the men in my life whether the men i date or family memembers. My guy is a \\""Fence Sitter\\"", i always new it wasn't me. He's exactly what it says in the book. Th"
30675785,2025-08-12T11:24:02.510066+00:00,I enjoyed reading Eragon. Now I am reading it to my 3 boys. I was constantly amazed that it was written by someone who was so young. I was captivated by each page and I could not wait to find out what happened next.  My boys love sword figh
31863302,2025-08-12T11:24:02.594980+00:00,I was spellbound from the first page; Maggie Shayne has proven her talent again in this novel. I love the vampire stories and hope Maggie will keep on writing them.
12068874,2025-08-12T11:24:02.679976+00:00,"\\""Informative and entertaining.\\"" --\\""Home\\"" <br /> <br />\\""It inspires.  As you turn the pages, you can see that nothing is impossible.\\"" <br />--\\""House Beautiful\\"""
12073911,2025-08-12T11:24:02.765711+00:00,"I swear, you've never seen so much manuevering in your life. Page after page, Estrich covers Hillary's butt in increasingly implausible ways. It all gets to a point where one only laughs at the lengths to which some people will go to elect"
53043498,2025-08-12T11:24:02.849766+00:00,"Genuinely witty and fun.  I really liked the incorporation of the cartoon and quotations into the book, this made it more interesting and gave a better perspective on the chapters.  An uplifting read from beginning to end."
