author_id,created_at,text
46396923,2025-08-12T11:50:00.077080+00:00,"John McWhorter, Linguistikprofessor an der Universit&auml;t von Kalifornien, Berkeley, ist ein Rechts-Konservativer, welcher in der Verkleidung des Gutmeinenden der schwarzen Bev&ouml;lkerung vorwirft, sie verschulde ihr Elend selbst, weil"
37192573,2025-08-12T11:50:00.161891+00:00,"Please examine Mr. Rice's Layout designs, as EVERY  Detail is fully thought out as depicted in his renderings.  Magical!"
48218767,2025-08-12T11:50:00.245821+00:00,"I've just discovered Elizabeth Zimmerman and the idea of designing my own sweaters etc. She recommended this book, and I must say it has a fabulous range of patterns with easy-to-follow instructions. I am partway through knitting a shawl an"
12518042,2025-08-12T11:50:00.329986+00:00,This book develops a clear picture of the social dynamics of gender issues in Tajikistan. Personal stories are believable and compelling.
49814023,2025-08-12T11:50:00.415210+00:00,"This is my first book by this author.  At first I find the story intriging, but as the pages went by, I was getting quite irritated by the digressing manner the story began drifting back and forth from present to the past. Then there were t"
40525219,2025-08-12T11:50:00.500073+00:00,"\\""The Book of Ancient Revelations\\"" certainly wasn't what I expected when I first got it.  Going by the title I was expecting something along the lines of Nostradamus!  (Alright, you can stop laughing now!) <br /> <br />Just because this"
29074178,2025-08-12T11:50:00.584902+00:00,This was a very good book. I like a book that makes you look at things in a new way.
50122160,2025-08-12T11:50:00.670064+00:00,Living In The Raw Gourmet is a cookbook whose recipes truly live up to the promise of its cover photography. This compendium of raw food recipes by Rose Lee Calabro is a truly multiethnic selection of truly innovative and healthy dining fro
53061322,2025-08-12T11:50:00.753888+00:00,I was happy to know that the Meridian Flexibility System finally had a book out. I've been using the stretches in this book for years to help increase my flexibility. <br /> <br />The thing that I was initially skeptical about were the psyc
38219796,2025-08-12T11:50:00.839984+00:00,An absolute must for all those who want a one stop all-in cookbook! It has tons of step by step cooking tips and excellent recipes for each food group. A great kitchen help for beginners as well as seasoned cook. The test kitchen also recor
12124477,2025-08-12T11:50:00.924979+00:00,I love this book.  It gives you a unique snap shot into the five boroughs.  From the mundane to the profound.  Great for the coffee table and toilet.  Good gift book.
51350262,2025-08-12T11:50:01.011082+00:00,"Inspired by Nigel Simeone's 'A Paris Musical Gazetteer', Lewis Foreman, a distinguished writer on British music with more than twenty books to his credit (among them volumes on Havergal Brian, Edmund Rubbra, Arthur Bliss, and Edward Elgar)"
50747806,2025-08-12T11:50:01.096215+00:00,"In my opinion, this \\""book\\"" is a calling card to sell services and products that common sense often may give you for free.*    As follows, with a bit of \\""tongue and cheek\\""    \\""1. Surviving the Toxic Crisis focuses on teaching you h"
15950202,2025-08-12T11:50:01.180711+00:00,"This is sure to be one of your child's favorites! Delightful story and wonderful illustrations! A fantastic \\""must have\\""!"
14235467,2025-08-12T11:50:01.265254+00:00,Great source for a workbook; not an elementary book for the true beginner.
15310478,2025-08-12T11:50:01.349812+00:00,The item was in excellent condition (been purchased from the used book section). Item was also delivered in a reasonable time frame.<br /><br />Thanks
12418158,2025-08-12T11:50:01.434546+00:00,All her life Melanie Visser yearned for a loving home. The kind that her best friend had. Moving back home Melanie finds out that the house that her best friend lived in is now for sale. Adam Engler wants nonthing more then to get rid of th
24277382,2025-08-12T11:50:01.519002+00:00,It's a book for those who want to learn more how to do a good writting.
49964350,2025-08-12T11:50:01.603927+00:00,"The tales are well written and beautifully, lovingly illustrated.  However, the volume itself is printed on cheap paper--experience tells me that in a few years this kind of paper begins to yellow, especially around the edges, and some year"
49276628,2025-08-12T11:50:01.688922+00:00,The Last Chance Caf&eacute; by Linda Miller was a story of Hallie O'Rourke who escapes her home and her old life because she knows too much. She finds herself broken down on the side of road in the middle of snow storm with her twin seven y
50498664,2025-08-12T11:50:01.773952+00:00,I have been evaluating many books and curriculums designed to teach relaxation and stress management to children.  what struck me most about the Children's Awareness Curriculum is how user friendly it is! I had everything I needed to set up
38423812,2025-08-12T11:50:01.858253+00:00,I purchased this book because it is a text requirement for an internet class I am taking.  It is the type of book that has exercises to do as you read throught the book.  It is very easy to read and use.  I definitely recommmend it.
46213187,2025-08-12T11:50:01.943001+00:00,"Maggie Spilner, America's favorite Walking Guru, certified trainer and yoga instructor, offers just the right dose of fun motivation, laughter, and practical tips to get women at midlife and beyond to put \\""WALK\\"" at the top of their To-D"
23594993,2025-08-12T11:50:02.027774+00:00,"Williams apparently mentions Tank Gates as being a boyfriend from Carol's college days. Actually Tank was from Carol's HIGH SCHOOL era! Dozens of other mistakes in this worthless, ill researched trash."
50699680,2025-08-12T11:50:02.112646+00:00,"Soft has some great photos and some not great ones. Some are just weird, like a nude woman with a bloody nose. Others are merky and out of focus. Some are well done. Kern's work is just hit and misses."
23391148,2025-08-12T11:50:02.201139+00:00,"We have been using this textbook for Database Management at Kaplan University.  This is the most informative and well illustrated textbook I think I have ever seen.  Every step, every new technique is clearly explained. This has made me fal"
25204598,2025-08-12T11:50:02.286546+00:00,Very interestingly express the correlation between different aspects of economics/society and human psyche
12120878,2025-08-12T11:50:02.371055+00:00,"I bought everything on Panama, so I feel qualified to comment. Some look good, but aren't honest. Some promise lots but don't deliver. This one is true. It's a proper guide - with personality, but not so much you drown in the opinions of th"
28339370,2025-08-12T11:50:02.456350+00:00,"I've probably read Pilgrim at Tinker Creek five or six times in as many years because I don't think a book can get much more brilliant than this one.  As someone who thinks this book is nearly flawless, I'm disappointed by some of the poor"
32703195,2025-08-12T11:50:02.540823+00:00,"I am a SIXTEEN (more than 12!) year veteran of the Corps and I think a book like this is long overdue.  I found myself in the Gulf War after only 2 years in the Corps and subsequently went to Haiti, Somalia, Bosnia, Afganistan, and then Ira"
12402113,2025-08-12T11:50:02.624886+00:00,"<br />THE LAST THYLACINE is a fast moving, action-packed outdoors/adventure/thriller. It is also a thought provoking study of man in nature, as well as a reflection on the nature of man. Drawing on his experiences as field biologist, ecolog"
12329650,2025-08-12T11:50:02.709115+00:00,I very sitisfied with the book and the Amazon it self. <br /> <br />tks. <br />Bruno Erberelli
42929046,2025-08-12T11:50:02.793165+00:00,"Lovely book, however I am torn between a 3 and a 4 rating.  Let me explain.    Rafe is a rakish, dissolute, second son of a duke who is at 28 still rebelling against his daddy.  Leaving England frequently on \\""adventures\\"" but truely he i"
18252368,2025-08-12T11:50:02.877882+00:00,"\\""It has come to our attention that the book 'THE THEORY OF EVERTHING: THE ORIGIN AND FATE OF THE UNIVERSE' has been published. Professor Hawking would like to make it clear that he HAS NOT endorsed this book. The text was written by him m"
38182836,2025-08-12T11:50:02.962739+00:00,"My girls love this bible, they can take it anywhere. They love the additional activities too."
23233131,2025-08-12T11:50:03.047150+00:00,"As a teacher and a mother of a son with a reading learning disability, I highly reccomend this book.  The photographs engage my son, and encourage him to read the text.  He has read the book everyday since he received it."
13364271,2025-08-12T11:50:03.131727+00:00,"A brilliant collection of literary pieces, spanning a ~150 year period, written by \\""Indian\\"" authors in English or one of several languages of the subcontinent.  The pieces have been organized by Chaudhuri, an Indian author who writes mo"
29824795,2025-08-12T11:50:03.215799+00:00,"As a breastfeeding mother, I have found this book to be an excellent resource. It's great to carry with you to a doctor appointment. My family physician even asked me for the name of it, she liked it so much. I highly recommend this book fo"
49928303,2025-08-12T11:50:03.299776+00:00,Great book! A starter guide and quite a few puzzles to work on. GREAT!
25546754,2025-08-12T11:50:03.383976+00:00,"This book is a great help for those taking beginning level Attic Greek with the Groton textbook. Since the authors for the two books are different, there are some minor problems. I've also found two errors in the book so far. Basically a gr"
52642546,2025-08-12T11:50:03.469090+00:00,"I read Cynthia's first book, \\""A Twist of Lennon\\"", in 1980, but her new volume is by no means a repeat of the old. No longer needing to protect John, Cynthia gives us new insights on their marriage and the important people in their lives"
12598621,2025-08-12T11:50:03.553786+00:00,"Gorky Park, the opening book in a (to date) quartet of novels concerning a brilliant, socially disaffected detective from Moscow, is as much a tale of late Soviet life as it is a mystery and thriller. This novel begins after three bodies--t"
49529930,2025-08-12T11:50:03.637943+00:00,"Ina has a way of simplifying cooking and producing dishes with exceptional flavor. I've tried several recipes and all have been met with rave reviews. I have so enjoyed this book, I bought her other three."
50774468,2025-08-12T11:50:03.725333+00:00,"I loved Bridefight when I read the novella in e-book format at Ellora's Cave.  The aforementioned novella was the first part of a series that was never carried out called Canis Royal.  In fact, I loved it so much that I wrote a review about"
46214505,2025-08-12T11:50:03.809857+00:00,"drug-glorifying, pseudo-intellectual, narcissistic crap with little or no depth. the author goes into unnecessary detail about her 'wet spots' and her perverse sexual desires probably in an attempt to be provocative, fresh or insightful. wh"
25519073,2025-08-12T11:50:03.893749+00:00,I usually don't buy technology books as they are very short-lived and gets obsolete. This is the first J2EE book I bought this year  and I am very impressed. There are a large number of Design Patterns books available in the industry over t
13610842,2025-08-12T11:50:03.977856+00:00,"Asha Bandele is an honest poet and it must have taken a great amount of courage and strength for her to write `The Subtle Art of Breathing.' <br />     This book of poetry is Bandele's way of letting the world into hers, where things like a"
52895284,2025-08-12T11:50:04.063850+00:00,"A preposterous account, believed by the simple-minded. <br />And, which is worse, facilitated by the pimpin' press, who have canonized this mendacious dope fiend as a \\""hero.\\"" <br /> <br />She's already taken $70,000 in loot, so don't ad"
13266873,2025-08-12T11:50:04.147959+00:00,It was a nice set of tarot cards that I bought as a birthday gift for my sister. She has just started to use them.
52986997,2025-08-12T11:50:04.233319+00:00,This book is not for people who are not serious about their relationship. It gives specific exercises and questions for couples to perform together. By reading the material and doing the exercises any couple can become stronger instantly. B
50122160,2025-08-12T11:50:04.319457+00:00,Author/fisherman Bob Sampson has spent over thirty years targeting inshore game fish and draws from his extensive experience and expertise in Fluke: An Angler's Guide to provide a invaluable guide to the fluke which covers everything from a
25061805,2025-08-12T11:50:04.404126+00:00,"I can't believe that someone would call this book shallow. I read A LOT of Christian fiction books, and this one was the best ever. I shed a few tears in Karen Kingsbury's Tuesday Morning books, but I SOBBED for this book. It was SO great!"
50122160,2025-08-12T11:50:04.489384+00:00,Oregon holds some of the finest wilderness river canyons in the world - and floating them is really the only way to thoroughly see them. That's why Floating & Fishing Oregon's Wilderness River Canyons is so important to planning such a trip
13533165,2025-08-12T11:50:04.573854+00:00,The book is really good. The questions on each section have been thoroughly explained and cover the major portion of PCAT exam. You will not regreat to spend money on this book. Excellent!
12134184,2025-08-12T11:50:04.659844+00:00,"Brooke Stephens is a valued member in the African American community, her contributions are culturally constructive, professionally progressive, and economically empowering.<br /><br />We support her because her goal is to empower us.<br />"
52748978,2025-08-12T11:50:04.746061+00:00,"Levine has essentially re-created Jake Lassiter in the new character Steve Solomon, right down to the junky car and the funky old house in Coconut Grove--and there are many more Lassiter-isms that long-time fans will recognize. <br />I thin"
31935140,2025-08-12T11:50:04.830741+00:00,"Having experienced Edwene Gaines in person and found her to be a dynamic and motivational speaker, I was happy to see that her book reads much like her seminar and is filled with her own stories of how she applied these spiritual principles"
12165835,2025-08-12T11:50:04.914803+00:00,"For me it was a little slow in the beginning but once I got into it I couldnt put it down! Its a wonderful novel, and although to me its not as good as Life isnt al Hahaheehee I still highly recommend this book to anyone."
12764590,2025-08-12T11:50:05.000134+00:00,Excellent Book.  Cannot wait for another Easy Rawlins Mystery!!!
28120972,2025-08-12T11:50:05.084949+00:00,"<br />This book is full of Love. 'Whatever Floats your Boat' is a necessary reading if you are ready for an inward journey. The author's style is an elixir. It brings healing to all. Don't let the size fool you, each word, sentence, paragra"
52557498,2025-08-12T11:50:05.170226+00:00,"Of all the many books on filmmaking I have read, this book is the most helpful and inspirational!  Thanks, Robert, for showing us all how possible it is to make our own films!!!"
29414811,2025-08-12T11:50:05.255056+00:00,"This is the first Penman novel that I have read.  I had read the story on Richard III in 'Love and War', which sparked my interest in this subject, which led me to this novel.  This book was far superior to Love and War - Love and War was f"
52844379,2025-08-12T11:50:05.340270+00:00,"This is a moving memoir that illustrates no one is immune from tragedy and loss, that even those with the most money and celebrity and easiest, swiftest access to the world's best medical care cannot insulate themselves from bad luck and th"
23663070,2025-08-12T11:50:05.426889+00:00,"This highly accessible collection of poems includes thirty-seven pieces and is divided into three sections. The first section offers domestic poems, free-association poems, rants and occasional poems. Halliday uses mostly literal language i"
47214071,2025-08-12T11:50:05.510816+00:00,"I agree with both sets of reviewers. The book was both terrible and hard to put down at the same time.  <br /> <br />Jessica comes off as sympathetic to a degree in the first half of the book. No, she's not the deepest well in the yard, but"
52267376,2025-08-12T11:50:05.594794+00:00,I bought the book used with the software -- I had a terrible time attempting to load the software -- it happened to be an older version and never would load.... so I bought a new book with software through Amazon.com and that version worked
12123080,2025-08-12T11:50:05.679139+00:00,Euftis Emery is the male answer to the females Zane. His  <br />tales of sexual gratification in and out of the bedroom are  <br />off the chain.............awesomely sexy read!!
50419147,2025-08-12T11:50:05.762766+00:00,"This honest, humorous account of an Aussie expat in Paris is a highly entertaining, quick read. <br /> <br />That's the problem: the pages flew by, and now I want to find out more. For example, did the author ever have children? If so, thos"
16597298,2025-08-12T11:50:05.846894+00:00,"From the minute I started reading this book, I felt like I couldn't read fast enough to keep up with the banter and dialogue between the two main characters. This style was very fast paced and engaging, and was the cause of a few late night"
36575985,2025-08-12T11:50:05.931124+00:00,"I enjoyed this book so much that I could not wait to go to the library to get the next \\""Gritz Goldberg\\"" mystery. I was shocked to find out that this was it. I implore David Schulman to get to it. I need more Gritz."
52906909,2025-08-12T11:50:06.016167+00:00,"This is a superbly written book (and for the record, the narrated-by-the-author audio version is is even better). I couldn't put it down until I finished it. I am NOT a member of the LDS Church, but having just spent a week in southern Utah"
35771631,2025-08-12T11:50:06.101374+00:00,"I am hooked on the Honor Harrington series. I have spent so much time reading them that, when I was done, I was disappointed because I had nothing else from Weber to read until the next one comes out. I forgot to check for some of his other"
12127241,2025-08-12T11:50:06.185730+00:00,America should not adopt any national sales tax or value-added tax unless the 16th Amendment is first replaced by an ironclad provision that unambiguously prevents an income tax for the rest of time.  <br /> <br />Europe should make us very
38030952,2025-08-12T11:50:06.269816+00:00,"My brother loved this book years ago and now both my son and daughter love it(ages 3 1/2 and 1 1/2).  They search for Goldbug and the \\""Worm\\"" and can locate them immediatley on each page.  This book has helped my kids learn colors, simil"
44294666,2025-08-12T11:50:06.353940+00:00,"I bought this book the week it came out as I was so excited to read more of my all time favorite series.  Unfortunately, this one is not nearly as engrossing as the first four.  I read all of those in days (the first one in one night), but"
45773034,2025-08-12T11:50:06.437857+00:00,"This is nothing less than an exact translation of the Federalist papers for perople of our generations to read and understand.  I found this necessary, as the truth and the history of our country is so clouded by media and revisionism, that"
52465766,2025-08-12T11:50:06.521956+00:00,"Read this book today -- it took about 20 minutes, but I was eating lunch at the time so it slowed me down. The concepts are simple and could be totally covered in a page. Nothing bad here, just nothing much here."
12126191,2025-08-12T11:50:06.605892+00:00,I grew up in Fremont CA and I remember when this happened and when they found Jerry Harris's body but never knew the outcome. A friend at work gave me the book and I could not put it down.  It was very weird reading it and knowing a person
43897201,2025-08-12T11:50:06.689748+00:00,My thanks to Jan Mark Wolkin & Bill Keenom for this wonderful book on the great Michael Bloomfield. For any musician/guitarist with even a passing interest in the blues this is must reading. The book is not one man's opinion but rather a co
38559976,2025-08-12T11:50:06.774534+00:00,Billy Graham's secrets are drawn from a foundation of eternal principles and truth. The book is refreshing in that it is not just another collection of management principles recycled from the best business schools. It is an honest evaluatio
52661151,2025-08-12T11:50:06.860830+00:00,"When Eric Sloane wrote this book in the 1950's, the United States had already made the transition from being an agricultural nation into an industrial society.  Fortunately, there were still plenty of examples of America's rural past scatte"
52744183,2025-08-12T11:50:06.944774+00:00,This is a nice and simple collection if you haven't read many or any of Austen's works. However I don't think it is best you can buy. I would (personally) recommend buying each book individually as it is easier to read them as paperbacks -
32805738,2025-08-12T11:50:07.028819+00:00,This has been the third novel I have read by John Irving.  The reason why I gave it four stars and not five is because at times I felt that the story was a bit too long winded. It appeared that John Irving had difficulty getting to the poin
42310044,2025-08-12T11:50:07.112765+00:00,"...and then you will know the reality of grace.\\""  p 254<br /><br />Kierkegaard is too good to miss.  Unfortunately his writings were so copious and obscured under the cloak of pseudonyms that many people give up before they begin to mine"
39845973,2025-08-12T11:50:07.196699+00:00,This item is an absolutely must have for all Cubs fans.  There is something here for everyone.  The long-time diehards will relive highlights from the careers of Cubs greats and the 'newbie' Cubs fans will meet the legends for the first tim
38163207,2025-08-12T11:50:07.280791+00:00,"Walter Farley's writing progressed during the course of his original Black Stallion series.  The richness and variety of language provided vivid word-pictures of the characters, surroundings, and circumstances in his books.  From the racetr"
27027087,2025-08-12T11:50:07.365333+00:00,The pictures and verses are comforting to those who have lost a child....My book has stayed on my night table since I first received it years ago..I have just purchased my third book for other mother's and fathers who have lost a child...be
51158262,2025-08-12T11:50:07.448915+00:00,"Boyd writes in a clear and concise style which makes this book a very accessible sort of \\""overview\\"" of the open perspective.  Though not as thorough as some other works, it is detailed enough to provide a good basis for understanding op"
38419131,2025-08-12T11:50:07.532827+00:00,"Hi, I didn't quite agree with the previous reviewer. These books are great for adults as well as children. I have a wild imagination so maybe that's why I enjoy them. :) I love being a \\""kid\\"" again as I read the books through the childre"
24867104,2025-08-12T11:50:07.617285+00:00,"I read this book in 1987, after purchasing it at a NOFA conference in Western MA.  Frightening as it was, I was compelled to keep reading.  Eighteen years later, all that was predicted in this book is coming to pass.  I give it four stars f"
12318553,2025-08-12T11:50:07.701220+00:00,I managed to survive on VERY little money in a time of need because of the principles I learned in this book. I highly recommend it to everyone. It truely teaches how to best use your money to get what you want out of life.
35439332,2025-08-12T11:50:07.785344+00:00,This CD truly has help. I was a little hesitant at first to think anything could help. I had to fly during turbulent weather and I did not feel that anxious. I was so calm I didn't believe it myself. I started listening 5 days before our tr
14119895,2025-08-12T11:50:07.869658+00:00,"\\""Wonder In My Soul: Poems of Reflections, Family, Friends, and Feelings\\"" <br />By: Kathleen Marie O'Donnell <br /> <br />What an awesome book of poetry that this author has so eloquently, and skillfully, written.   <br />I feel as thoug"
52683862,2025-08-12T11:50:07.954708+00:00,I bought the book on a lark because I saw it advertised in the The New York Times Book review.  This is usually not a great recommendation but I was feeling easily influenced at the time.<br /><br />I set the book aside for a time because I
52417417,2025-08-12T11:50:08.039377+00:00,"I read a  very good novel, an excellent story that had me in its grip for a couple of days when vacationing in Greece. The author painted a vivid image of a setting, his characters were really credible, even though the character of Sam was"
15194894,2025-08-12T11:50:08.123263+00:00,"Glynis' gift for interpretation of this \\""ology\\"" turned a light-bulb on for me, over each crucial factor of my life and the way I've lived it, and how I SHOULD live it. I recommend it to everyone. I've familiarized myself with many philo"
50926028,2025-08-12T11:50:08.207405+00:00,This book is very nice -- large format and beautiful illustrations -- and a great value.
12598621,2025-08-12T11:50:08.291291+00:00,"I got the first volume in this irreverent and cerebral series in the spring of 1993, and loved it. I got the second one in 1996, and was impressed with it, too. But when I got this third book in the series, I noted that even as Gonick's art"
50961250,2025-08-12T11:50:08.375410+00:00,A really nice introduction to the different states in the U.S.A. <br />Gives a nice overview from a child's perspective.
30076679,2025-08-12T11:50:08.460337+00:00,This book is new as ordered. It arrived in perfect condition and yes it is the tenth edition. I have ordered dozens of books from Amazon and never had any problems. As usual Amazon delivered a great book on time.
12328308,2025-08-12T11:50:08.544348+00:00,"Very good book for beginners, not only from a technical point of view, but also for somebody who is looking for knowing how to adress an RFID project and how to make a Business Case."
49215490,2025-08-12T11:50:08.628357+00:00,"I was a new user of After Effects, and had never used an animation program before.  (I do most of my work in Photoshop and Premiere.)  After buying two books from the local Borders (including Bolante's \\""After Effects 6.5\\"") and browsing"
17743263,2025-08-12T11:50:08.712279+00:00,Peretti takes his scary books to a new level this time.  But the end of the story remains the same.  The evil one will be defeated.  Jesus reighns!
26549214,2025-08-12T11:50:08.796407+00:00,"This book is excellent! It is packed with informative data often not shown anywhere else- number built, range, statistics, and armament. The photographs are very good, and almost every bomber has a color photograph from the time period or a"
49319852,2025-08-12T11:50:08.880943+00:00,"I write this review as a 50 year old baby boomer, who as a child  lived in the South through the civil rights struggles of the 60s, having parents from New York City, having a father who trod across Europe in W.W.II, and having family lost"
12918977,2025-08-12T11:50:08.965294+00:00,"The author is very methodical in her research methods, using a variety of sources, all of which have impeccable citations.  I know the author personally, and know of her passion for immaculate research and interest in the topic at hand, and"
29435227,2025-08-12T11:50:09.049484+00:00,If you're a fan of Street Fighter then you have to have this book.   <br /> <br />You get to see all the art probably ever professionally made for Street Fighter.  You get to see how the series developed and the profiles of every Street Fig
35771631,2025-08-12T11:50:09.134411+00:00,"Like THE STARS AT WAR, this is not really a new book. It is a collection of two previously published works although there are reputedly about 20,000 new words included. If you already own either of the books, there is little reason to buy t"
43107632,2025-08-12T11:50:09.218608+00:00,"I bought this book for my 5-year-old, and even she found it too simplistic.  She was looking for more information than the book provided.  It's better for my son, who is 2."
52533596,2025-08-12T11:50:09.307299+00:00,Oxford historian Dr. Gregory Fremont-Barnes provides an Anglo-centric but capable interpretation of the British naval victory at Trafalgar in October 1805. Readers interested in a quick summary of the events leading up to the battle and the
49059365,2025-08-12T11:50:09.392321+00:00,"While reading Terminal, I couldn't help but wonder what Brian Keene was trying to do with this story. Terminal reads like a cheap cross between Stephen King's Rage and The Green Mile. But the book never comes close to reaching the thrills a"
49609091,2025-08-12T11:50:09.476400+00:00,This is a very sweet story but it is the illustrations that I am really drawn to. So vivid and beautiful!
24060004,2025-08-12T11:50:09.560364+00:00,"Just a few quotes from the book before some analysis: <br /> <br />On page 164, Morley writes that there are \\""About five hundred verses in the Bible on prayer but over 2,350 verses on how to handle money and possessions... By winking at S"
20269801,2025-08-12T11:50:09.644541+00:00,This book is a very good read. I have to question some of Mr Collins answers but overall it was a good book. It helped me very much to better understand not only the origins of the Hebrew people but to see it from many views that the Collin
12869701,2025-08-12T11:50:09.729641+00:00,"For the focus of the book title, the book accomplished its mission, although I bogged down a bit with the workshop dialogs as one of the approaches to ending one's addiction to cooked food and dealing with other people's resistance.  The bo"
28145177,2025-08-12T11:50:09.829620+00:00,"I bought this book when I was 18 weeks pregnant with my son who I was informed would have Hydrocephalus. I knew absolutely nothing of the condition, and this book really explained to me the condition and treatments. <br /> <br />The only pr"
32005875,2025-08-12T11:50:09.932967+00:00,"Victor's talent for writing and impressive memory brings you right into his story.  You feel as if you are there, witnessing it all.  All the while, I became was his personal cheerleader in my mind, encouraging him to succeed, which he does"
36170006,2025-08-12T11:50:10.020911+00:00,"In my entire life, few people have had such impact on me to remain in my memory 20yrs + after the last time we talked about anything. Sandra Frazier is one such person.  <br /> <br />She speaks from her heart, mind and soul. What she doesn'"
46869120,2025-08-12T11:50:10.105506+00:00,There are about 50 short stories told in the first person similar to what you would find in the Chicken Soup for the Soul series of books by Jack Canfield and Mark Victor Hansen.  The difference is these are told by a retired pH.D. scientis
49252673,2025-08-12T11:50:10.190586+00:00,Owens did a first rate job on this complex subject. She shows insight into the many threads that influence women & their power at this point in history.
12418158,2025-08-12T11:50:10.302333+00:00,This is a really cool book! I picked it up and read it in 2 days. It is rally good story with both mystery and romance.
12677823,2025-08-12T11:50:10.395365+00:00,"Hello, I am a huge fan and a loyal listener of the Barrie Konicov tapes and I am very pleased with this tape. I can remember the first time when I first encountered these tapes. It was back in 2002 when I was working in a local thrift store"
16686108,2025-08-12T11:50:10.486113+00:00,"I have been pre-diabetic for at least 10 years, with extremely high insulin levels. During this time, I suffered from chronic daily headache, with migraines increasing in frequency (6 migraines during last month). 24 hours after I eliminate"
52945461,2025-08-12T11:50:10.576737+00:00,"It is hard to entertain the thought, let alone believe, that our government could let 9/11 happen in order to get the country behind its neo-con agenda.  I always thought the current administration took their eye off the ball concerning 9/1"
49258540,2025-08-12T11:50:10.667810+00:00,I enjoyed this book so very much.  I felt the peace of the labyrinth as I read the stories and wisdom gained on the path of the Labyrinth and on the path of life.  This book is such a joy and a wonderful guide to the labyrinth.  I loved thi
33543094,2025-08-12T11:50:10.754812+00:00,"If you are interested in building a strip built boat, either a sea kayak or a canoe, this book needs to be in your library.  Nick Schade wrote a start-to-finish guide, from theory to practical application, about building these fine craft."
12754128,2025-08-12T11:50:10.839190+00:00,The book is in good condition.  It arrive on time.
14949872,2025-08-12T11:50:10.923264+00:00,I read this book a week after it came out.  The reason why is because I wanted to read the first book. <br /> <br />I like science fiction fantasy books.  So far this is the best series I have read.  This book ends the same way the last boo
40325211,2025-08-12T11:50:11.007562+00:00,"This book constitutes a very welcome addition to the paucity of works available in English on one of the great figures in the history of Pure Land Buddhism, Honen (1133-1212). Although Honen received his ordination and training in the Tenda"
14302630,2025-08-12T11:50:11.092234+00:00,"Since the first time I read Auden's \\""The Unknown Citizen\\"" in the 10th grade, I have been captivated by his writing style and the pure emotion his poems express. The meaning isn't lost in needless words, but is clear and passionate. I co"
49837144,2025-08-12T11:50:11.176489+00:00,The book was just what was ordered.  My son was pleased.
41713859,2025-08-12T11:50:11.267001+00:00,As I was reading this-I was reminded of those terrible moive adaptations of INTERVIEW W/A VAMPIRE & QUEEN OF THE DAMNED-even worse I was mostly reminded of that infinitely bad adaptation of EXIT TO EDEN[even the plots were similar]-I kept s
43799344,2025-08-12T11:50:11.352348+00:00,"Paolini follows up the delightful Eragon with Eldest, Part II of the trilogy, and this reader isn't disappointed.  This book has a faster pace, prioritizing the action as we follow Eragon and Sapphire on their journey through Alagaesia.  Th"
36940925,2025-08-12T11:50:11.436386+00:00,a realy beautiful book .full of hundreds of illustrations and a good source for a budding milliner
30074089,2025-08-12T11:50:11.520389+00:00,"I liked this book.  It's much better in some spots than others. It appears to have been written in large, and then finished in a rush.  As a result the ending is rushed, and affects the believability of a book which is already threatened in"
13978412,2025-08-12T11:50:11.604300+00:00,"This book has an easy reading level, probably was written for middle or high school studends. However, the book contains wonderful classic tales from different ethnic backgrounds and will be a fun (although short) book to enjoy. I would rec"
12320627,2025-08-12T11:50:11.688596+00:00,I really enjoyed this book. It not only brought tears to my eyes and made me think of how healthy people don't realize how lucky they are. It also showed the trials and hardships of families in this or similar situations. I recommend this b
49548208,2025-08-12T11:50:11.773484+00:00,I loved this book!! THe plot line has amazing twists and turns and every chapter is a new adventure! This was by far the best book i have read in a while!!
