author_id,created_at,text
50122160,2025-08-12T12:09:27.483402+00:00,U.S. Armor Camouflage And Markings World War II is an informative photo-documentary of markings and camouflage of American vehicles during the second world war. Illustrated with copious black-and-white photographs on every page and a handfu
50525175,2025-08-12T12:09:27.613188+00:00,"\\""Fangs\\"" is easily Kathy Love's best work to date.  She takes the concept of a 'vampire romance novel' and puts a unique spin on it that is a joy to read.  It is a bit 'darker' than her previous works, but even so Kathy manages to sprink"
46902007,2025-08-12T12:09:27.699657+00:00,This is the first book on chocolate I have read and really enjoyed it. The book mentions many chocolate makers and I'm consumed in trying as many as possible. Tried Pralus for the first time and absolutely loved it. My only complaint is it
23801320,2025-08-12T12:09:27.796994+00:00,"Este libro te ayudar como prevenir el CANCER, ya que hoy en da esa enfermedad se adquiere hasta de lo que comemos y aqu nos da unos consejos para prevenirlo. TE LO RECOMIENDO NO TE ARREPENTIRAS!"
52859193,2025-08-12T12:09:27.882790+00:00,"When you start buying books in hard cover rather than waiting for the paperback, you know you're hooked.  GM Ford has grown from his comic-mysteries, featuring the lovable bums, to more noirish and grimmer productions, featuring Corso and h"
51217093,2025-08-12T12:09:27.966995+00:00,"This book is almost identical to the Spring developer's guide available on the web site.  They follow the same chapters and format, and provide little new information, maybe some code.  But once you start to get into Spring and use it, you'"
21627440,2025-08-12T12:09:28.052934+00:00,Victor this book was off the hook and educating.  You have trully stepped up your literary game!  Keep it up!
39473064,2025-08-12T12:09:28.136950+00:00,"This is a bittersweet story of hurt, sorrow, determination, misunderstandings, and responsibility.  The author tells a heartbreaking story about a family's survival after tragedy, realistically portraying the raw human emotions that guide o"
19189757,2025-08-12T12:09:28.259298+00:00,"Guys love this book. Why? Because the female protagonists are depicted in guy-think. Dream on boys. I read this book before it took on a cult-like persona and thought it was trash fiction. (My husband loved it.) The girls were cardboard, no"
24821538,2025-08-12T12:09:28.350318+00:00,"This is an excellent biography of John Wesley Powell--exlorer, geologist, scientist, writer, and politician.<br /><br />Anyone who reads this is sure to increase the amount they know about this historic figure, and about the West in general"
12961614,2025-08-12T12:09:28.450366+00:00,"Zane, thank you for your time, but your reign has ended!  Noire came out swinging hard on this one, and landed one right smack in the middle of the literary game.  The hot spots were steamy and the story line was very interesting!  December"
23532652,2025-08-12T12:09:28.535522+00:00,The negative reviewer of this fine book apparently spends too much in a Pattaya bar and too little time in Pattaya. To criticize tha book because for one reason one of its main characters lives outside of the city and for another the review
32136974,2025-08-12T12:09:28.625740+00:00,"As with her first two novels in her Civil War trilogy, Kim Murphy brings a personal and intimate viewpoint to the war's aftermath in her final installment, GLORY & PROMISE.  While most novels set in the Civil War period tend to end with the"
36438183,2025-08-12T12:09:28.720504+00:00,This is hilarious stuff!  I wish my wife understood this kind of humor.   <br /> <br />
23525912,2025-08-12T12:09:28.805311+00:00,I agree with another reviewer here - this was the best summer read by far for me.  I enjoyed all of the characters and how the story spun all of the history and present together.  I was disappointed that I finished it - I want another good
30988544,2025-08-12T12:09:28.889977+00:00,It is always nice to read about places in your home town.  To hear positive stories about good times being had.  They say when you find the one it will turn out to bite you.  To be erotic I would like more detail the explanations were not a
51645455,2025-08-12T12:09:28.978804+00:00,"I stayed up almost all might just to finish reading it, unable to put this down, although I confess I had to keep a box of tissues nearby. I've lost 5 people in the last few years and, just recently, another friend and so I related very str"
51282561,2025-08-12T12:09:29.065182+00:00,"These are words I have longed to hear: \\""The Complete Calvin and Hobbes.\\"" <br /> <br />Yes, I have all the previous collections, in their various iterations, but when that big hardcover \\""Complete Far Side\\"" came out a few years ago, T"
49545100,2025-08-12T12:09:29.150235+00:00,"I'd rate this better, but there is no code to test.  And, when you actually take the time to type out the samples, they don't work.  Can I get my money back?"
12430748,2025-08-12T12:09:29.235500+00:00,<br />I cannot imagine how much work went into this book.  There are thousands of sources cited and qoutes of notable individuals in relating the subject of this book.  The author manages to be very conclusive and rarely bored me.  When you
16644395,2025-08-12T12:09:29.319973+00:00,"Guns,Drugs,Cowboys,and Revenge. A straight forward western. The artwork is not cartoonish,and the story is better than any \\""Desperadoes\\"".There are 2 other books before \\""Raising Cain\\"" and I'm  sure they're collected here. If you're r"
13588986,2025-08-12T12:09:29.404349+00:00,"This is a collection of Essays and pieces out of larger works written by great writers. Very good translations, wonderful, WONDERFUL stuff inside. I especially enjoyed a piece by Tocqueville on the American Dream...very nice! Well recommend"
52347518,2025-08-12T12:09:29.493422+00:00,"I was surprised that this new novel was by the same author who wrote \\""Voice of the Whirlwind\\"". \\""Conventions of War\\"" is pure bloatware. The main characters are likable so their individual stories are somewhat engrossing but many of t"
48997012,2025-08-12T12:09:29.578180+00:00,Agreed and agreed with the other two reviews. I used to think: geez Anita do it shut up and get on with it already. A little obsessing is okay but for God's sake lady! So what do she do? She does it (and does it and does it. . .) and won't
31246675,2025-08-12T12:09:29.663107+00:00,"The people that enjoy C.S. Lewis, J.R.R. Tolkein, and Ursala LeGuin you will love The Last Unicorn. If you haven't read Peter S. Beagle than you really haven't read enough-in my opinion. His language in and out of the characters comes like"
18107376,2025-08-12T12:09:29.748194+00:00,"EVERY PERSON ON THIS PLANET OWES IT TO THEMSELVES TO BE AS WELL INFORMED AS THEY ARE ABLE. THIS IS A FANTASTIC BOOK FULL OF ACCURATE  ACCOUNTS OF EVENTS IN HISTORY, THE TRUE STORY OF WORLD ECONOMIC POLITICS OF THE LAST30 YEARS.I COMMEND JOH"
51317389,2025-08-12T12:09:29.833298+00:00,"I read this book several months after spending two weeks in the Neonatal Intensive Care Unit at Stanford with my newborn daughter, who passed away after being born severely brain damaged. The book validated so much of what I had been feelin"
50215223,2025-08-12T12:09:29.918431+00:00,"Popper wrote this book for me and for people like me, i.e. for people who stand in awe of Plato simply because he is Plato.<br /><br />I read Plato's Republic in 1985 or thereabouts. I had learned of the allegory of the cave in class and wa"
49612555,2025-08-12T12:09:30.003315+00:00,"This is a fun Treasury - if you don't have the previous volumes.  Except for some extra non-essential art work, there are no new panels.  If you don't have the other volumes and want a book with a nice selection, good choice - otherwise, do"
52982062,2025-08-12T12:09:30.088283+00:00,"Note:  if you write to the publisher (Dover Publications, on the web), they will kindly email you a copy of a PDF file containing the full text of the answer key.  I was grateful because without it I would be lost!<br /><br />I'm only on pa"
13588986,2025-08-12T12:09:30.173055+00:00,"I don't really know the difference between \\""good\\"" textbooks and \\""bad\\"" textbooks, because this is the only one I've ever taught myself out of (I'm homeschooled and work mainly out of the classics). I've managed to begin working with"
30667170,2025-08-12T12:09:30.257110+00:00,"Dan Kennedy not only addresses YOUR business and YOUR needs (I know, your business is different, right?), he gives such great marketing wisdom, that this book is worth at least 100 times its cost in terms of how much money your business wil"
14313974,2025-08-12T12:09:30.342287+00:00,"The book, \\""The Jews of Kaifeng, China: History, Culture and Religion,\\"" by Xin Xu is a wonderful work which describes in great detail the culture, religious rites and history of the community of Jews that settled in Kaifeng back when it"
15945292,2025-08-12T12:09:30.427550+00:00,"\\""It's all about the money\\"". That's what Kevin says in his book several times. Yes, I agree, it's all about the money for Kevin!! This book is a scam. It's a marketing tool to sell membership to his exclusive website that he claims has a"
24134231,2025-08-12T12:09:30.512177+00:00,"A long term user of homeopathy myself, I have been looking for a  <br />Clear and precise book on this subject. I have read many. This is the best one so far. It is concise, very well written and just simply fun to read. Dr. Shalts obviousl"
23548093,2025-08-12T12:09:30.595981+00:00,"I am consistently unimpressed with the Eldredges' writing about gender relations. It makes little sense to walk out of a light-hearted romantic comedy and then turn to the Bible to find a series of proof-texts to back up the warm, fuzzy emo"
52360682,2025-08-12T12:09:30.680964+00:00,"It is difficult to describe how bad this book is.  It isn't that Terence West is a \\""bad\\"" writer, he just appears to chose to write badly. <br /> <br />The story line is that of saucers in Area 51, a tired plot at best, and West offers l"
23548820,2025-08-12T12:09:30.765365+00:00,"Never Go Home Again is a book about life in the streets and the consequences that sixteen year old, Corey, goes through. Even though Corey is raised with his two parents and knows what's wrong and right, he decides to enter the drug dealing"
12837360,2025-08-12T12:09:30.850682+00:00,'outlander' took me on a lovely trip.  a trip that i can take over & over.  a trip whose cost was minimal.  a trip where i didn't have to lie to anyone about where i was.  i could be with 'jamie' during the day and my husband at night.  and
31839072,2025-08-12T12:09:30.935069+00:00,"The passionate, sexy couple in this novel aren't Gilbert and Anne, even though they are newlyweds. It's handsome Owen Ford and the beautiful Leslie Moore who are passionately in love. They are one hot, gorgeous couple--in fact, they make An"
23550740,2025-08-12T12:09:31.019526+00:00,"I brought this thing some weeks back. This thing is incredible. They like spell everything out for you. The hassle is you have to go to secretroute-dot-com to get it. This is more like a year by year strategy. Not a lot of filler material,"
50122160,2025-08-12T12:09:31.104148+00:00,"Carl Brookins is a product of the University of Minnesota and a career in public television. He also reviews books for the St. Paul Pioneer Press, Mystery Scene Magazine, Books n' Bytes, and [...]. He has published two prior mysteries, INNE"
53015479,2025-08-12T12:09:31.187977+00:00,"The problem with photography of important figures is that the majority of the attempts either end up as images of people looking like static statues or, at the other extreme, Weegee rendered caricatures.  <br /> <br />This effort is first r"
12712328,2025-08-12T12:09:31.272490+00:00,I would recommend this book for anyone who is starting a business and need serious biblical direction. Don Ostrom makes it plain were anyone could understand how God wants to bless you. <br /> <br />He also provides scripture references so
16563628,2025-08-12T12:09:31.357851+00:00,This sale was excellent.  The book was brand new and came in perfect condition.  I am impressed and will buy from this seller again and again.
33111174,2025-08-12T12:09:31.442016+00:00,This book includes simple and delicious home-cooking recipies.  They are easy to follow and can be whipped up quickly.  Nothing too fancy here just old-fashioned stick-to-your-ribs food!
25315206,2025-08-12T12:09:31.526448+00:00,"This is a good book to pass the time. It's not a horrible book, but it's also not ground breaking. There really isn't any character development and the book progresses and ends just as suddenly and flatly as it began. Read it when there's n"
