author_id,created_at,text
50298407,2025-08-12T11:42:00.836540+00:00,"Keith Zang has been a bright shining light in my spiritual walk.  This book is by far one of the best that I have read in many a year.  I have received my Master Level Reiki, and am being attuned to Shamballa healing.  Keith Zangs book is n"
28094305,2025-08-12T11:42:01.797678+00:00,"After reading \\""Running with Scissors\\"" I knew Augusten Burroghs had \\""something\\"", but I wasn't sure what it was.  Now that I've read \\""Dry\\"" I think I know what it is.  A gift for storytelling. It's easy to miss that in a memoir.  G"
13304344,2025-08-12T11:42:02.771367+00:00,"Wow!  Towelhead was a wonderful book I simply couldn't put down.  Alicia Erian deftly explores the maturing of a young Lebanese-American girl.  Erian takes a no-holds-barred approach to telling Jasira's story, and for that her book has been"
50466225,2025-08-12T11:42:03.327647+00:00,"I was captivated by this novel from beginning to end. As a Muslim and a woman I really related to the character Najwa. Her gradual tansformation from a spoiled, somewhat shallow teen, to a pensive, observant Muslim is a pleasure to observe."
15193180,2025-08-12T11:42:03.726445+00:00,"I was given this book from a dear friend. When I finished reading it, I ordered 10 copies to give as Christmas gifts. This is a timeless book for women of all ages and stages of life. It speaks to your heart, no matter what you are going th"
41910494,2025-08-12T11:42:03.914453+00:00,If you are about to have your first baby or have just had one--get this book! It will help you understand the first 3 months of your baby's life and help you soothe that baby. Using the techniques listed in this book you will see a unconsol
12128218,2025-08-12T11:42:04.001085+00:00,"While on the surface this book offers suspense, underneath its skin it is a carefully-constructed Jungian analysis of the idealistic philosophies common to highly intelligent people. Crichton both criticizes our emotional nature and our att"
19168207,2025-08-12T11:42:04.316810+00:00,Now Discover Your Strengths is helpful for those who are proficient with computers.  The questionnaire is completed online so typing skills are necessary.  This unique book helps individuals discover their talents and strengths.  Once you k
52517734,2025-08-12T11:42:05.024051+00:00,RFID Sourcebook by Sandip Lahiri is a very well done title that you should investigate if you're starting to look into how RFID technology might be used in your organization...<br /><br />Contents:  Technology Overview; Advantages of the Te
52836875,2025-08-12T11:42:05.920705+00:00,"This is a solid, though not particularly original entry in the series, but then, how original could it be after 30 some books?  The usual snappy prose, an intriguing mystery involving a school shooting by two young men who appear to have no"
12306889,2025-08-12T11:42:07.262269+00:00,"Lauren Slater's tribute to postmodernism in her \\""metaphorical memoir\\"" is an interesting exploration of the role of fact in what is true. Where we may tend to regard the objective facts of a situation to be the truth of it, Ms. Slater ta"
12119495,2025-08-12T11:42:07.660963+00:00,"No matter what anyone says, a lot of the experiences in Pledged were exactly like mine in a national sorority.  I don't have sour grapes, I love my sorority, just like some of the girls in tha book.  My sisters are my best friends and they"
36523151,2025-08-12T11:42:07.751823+00:00,I have been having such a great time with this book.  The dolls and their clothes are so cute - can't wait to really get started.  Good way to use up my scraps and stash!  Did have a problem with a knitted sundress - I had to go up a couple
12309933,2025-08-12T11:42:07.867281+00:00,"How convenient to have this great book series in one complete volume.  I bought this to introduce my son to the great works of C.S. Lewis and have found myself reading it all over again.  Perfect for adults as well as children, I highly rec"
33587739,2025-08-12T11:42:08.037634+00:00,You and your child will be guided throught this amazing book with Ming & Kim who are also dressed in costumes of minority tribes through out the Peoples' Republic of China. This is how the book breaks down. Each page also has it's very own
49447323,2025-08-12T11:42:08.138790+00:00,Ken Steele had his first psychotic break replete with auditory hallucinations in October of 1962 when he was 14.  Considering the world's collective madness involving the threat of nuclear war and having children cower under desks in school
23323541,2025-08-12T11:42:08.238656+00:00,This book was wonderful and very thorough explaining all the aspects of the Catholic mass.  I would definitely recommend it for someone that especially wants to know the meanings behind why certain things are said and done.
25411281,2025-08-12T11:42:08.342296+00:00,"I thank my ex-girlfriend Juno, with whom I shared many a psychic revelation, for the gift of these cards. The deep substance in the imagery of these cards, the symbolism of Tolkien profoundly integrated with the use of the Qabalistic Tree o"
12321116,2025-08-12T11:42:08.428259+00:00,"Hi:<br /><br />This book is awesome. If you want to understand Zen meditation, Dogen is the best, and this book prove it."
28837685,2025-08-12T11:42:08.519180+00:00,This was one of the best books on the topic I've ever read. It was a lot more than just an advice book on love--I was empowered that I CAN find the love of my life if I stopped settling and going out with men that I don't really care about.
50864942,2025-08-12T11:42:08.651967+00:00,"There is some useful information here, but there's a lot of fluff, too, and the format and style of the writing leave something to be desired."
12117918,2025-08-12T11:42:08.750934+00:00,"What I like about this book is that there is no b.s, no pontificating just hard facts from people telling the truth about what they saw and heard.      To the reviewer who reposts continously claiming that he cannot find this book, get a cl"
51769000,2025-08-12T11:42:08.835953+00:00,"I like the size of this book - fits easily in my purse and the paper quality is good.  There's plenty of scribble room in the margins - I use that a lot.  However, it says that there are 5 levels of puzzle and even though I'm fairly new to"
14844438,2025-08-12T11:42:08.997396+00:00,"Excellent test prep book. I am able to apply kolby's strategies for logical reasoning and reading comprehension to perform better on both sections. Also, the games section is layed out nicely. I regret not getting this book a couple months"
