author_id,created_at,text
28999386,2025-08-12T11:49:00.081656+00:00,"A teacher at school recommended this book to a neighbor.  Her son was having trouble with bullies, and with guidance from this book, he learned a lot about self-esteem, self-confidence, and the power gained by sticking up for himself. <br /"
24989609,2025-08-12T11:49:00.176754+00:00,"this is one of the worst books I have ever encountered.  if you actually want to LEARN statistics or any kind of math analysis, stay clear from this book.  Conceptual explanation of the material is ABSENT.  you will not learn anything excep"
39113958,2025-08-12T11:49:00.268413+00:00,This is the third title I've read by Karen Marie Moning and I have to say that one of the wonderful things about her writing is that it just keeps getting better.  I read the Immortal Highlander about six months ago and it is the best conte
12124310,2025-08-12T11:49:00.369247+00:00,"The book is pretty good in a lot of respects, but the techniques and methods Jon delivers seem more theoretical than practical. Steve Allen's How to be funny: Discovering the comic you is a better book in that respect. An even better and mo"
20646342,2025-08-12T11:49:00.455271+00:00,"This was a fast read, the author handled this sad story with delicate care, it is a testimony that eventually whether you believe it or not what comes around goes around."
42808177,2025-08-12T11:49:00.540914+00:00,Funny word-play...A second reading will reveal more treats. <br />Bought for 3year old grandchild but grandparents and parents loved it too.
49115690,2025-08-12T11:49:00.626325+00:00,"Victoria Lord practices law by the books. She's going to do her time as an assistant D.A., marry the handsome avacado-farmer and real estate developer she's engaged to, and become a corporate attorney and happy wife--with her student loans"
52960913,2025-08-12T11:49:00.714288+00:00,"E.L Doctorow once again demonstrates his masterful writing prowess in the genre of historical fiction in his latest novel \\""The March\\"".  In \\""The March\\"", Doctorow departs from his more customary setting, the sprawling metropolises of"
33155528,2025-08-12T11:49:00.807145+00:00,"Are you sure you are under Godly authority?  Is your home Godly or does an authority abuser, possibly your pastor or church, govern it?  Are you even sure if your giving - your tithes and your offerings - is ordained by God, or used abusive"
12328414,2025-08-12T11:49:00.902781+00:00,"The book is fantastic and shows a secret, unknown and even more fantastic Israel! Read it! <br />"
19345488,2025-08-12T11:49:00.987714+00:00,"Being new to the D&D universe, this being my first set of rules, the only thing i can say (having played MUDs before for over 7 years...) is that the roleplaying is a difficult adjustment. First thing i tried to do was port over the standar"
27896916,2025-08-12T11:49:01.074295+00:00,"when you are in the mood to think.  I actually picked this up because it was connected to the Dark Tower series, but really enjoyed reading this"
27365633,2025-08-12T11:49:01.160540+00:00,"This book focuses on the eastern half of the Midwest, east of the Mississippi, and lack any real mention of Iowa or other midwestern states.  However, it contains plenty of information on incidents in Illinois, Indiana, Ohio, etc. in which"
13019368,2025-08-12T11:49:01.246057+00:00,"It is quite a great book! I learned so much, and i learned where to learn more, after reading this book i came up with new doubts, and im solving them now. If you are serious about making a movie, this is a must have, this and other more."
52744183,2025-08-12T11:49:01.335597+00:00,"Primary sources to Jane Austen's life are few and far between. This version includes the few personal family accounts which were published. James Edward Austen-Leighs is the largest of these, although still not very substantial. His two sis"
12181658,2025-08-12T11:49:01.422326+00:00,"I know I'm not british, but that describes what this book is. Just jolly good fun. There was no reason for me to see to hate it. It was very enjoyable through Veronica. And it teased my brain as to figure out how Lisa was feeling through th"
45125708,2025-08-12T11:49:01.506779+00:00,"I've already said it, but I'll say it again. Don't buy this book. This person has plagerized portions of other people's work. She's created a new low: plagerize your story and then self-publish it. *rolls eyes*"
48275195,2025-08-12T11:49:01.594401+00:00,I bought to replace the regular hardcover edition that my 18 month old destroyed.  She bit a piece out of each page...I guess she was hungry too! This is a wonderful travel size board book with beautiful illustrations.
49028052,2025-08-12T11:49:01.679254+00:00,"At the beginning of the Audio CD, Bill claims to not be right-wing, or libertarian, but as any mature adult by CD #2 of 5 will be able to deduce, Bill is quite right-wing and quite conservative in his views.<br /><br />CD#5 toward the last"
20773265,2025-08-12T11:49:01.764510+00:00,Gives one a lot of material to use & is fairly easy to understand.
37969609,2025-08-12T11:49:01.848772+00:00,"Quite simply, this book has changed my life. I saw this infomercial one Saturday and was immediately captivated. I bought the book and was so angry and I have really learned a lot. It really makes a lot of sense.  <br /> <br />I started doi"
52683941,2025-08-12T11:49:01.933683+00:00,It's almost a shame that the author is anonymous. Her writing is incredible. I have researched rape in conflict for the past three years and her insight and bravery and humor has helped challenge me. She truly is a survivor. I highly recomm
16705181,2025-08-12T11:49:02.022011+00:00,"Once i started to read \\""The Forgotten Fire,\\"" I could not put it down.A very dramatic and sad story about a boy named Vahan who lives through the Armenian Genocide.Starting off from a rich and respected lawyers son to a begger.He goes th"
53080368,2025-08-12T11:49:02.109488+00:00,"As someone who has struggled for years trying NFP I can tell you it is actually the polar opposite of \\""natural.\\"" <br /> <br />For many woman, the only time they really want to have sex is when they are fertile. Although most woman can h"
37065733,2025-08-12T11:49:02.195503+00:00,"Edwene is very personable in her writing, Her stories are sincere and the reading is easy. It is a fun  prosperity book  <br />with personality"
