author_id,created_at,text
51933772,2025-08-12T11:40:00.067324+00:00,"I was a technical reviewer for this book, and have been doing Avalon development at Microsoft since 2002.  WPF (Avalon) is a huge platform, and you can easily get lost with all the classes and their uses without a good guide and lots of exa"
25918342,2025-08-12T11:40:00.167986+00:00,"I loved \\""The Devil Wears Prada\\"" and I definitely consider it as a pinnacle of the unfortunately biased titled genre \\""womens literature\\"". Mabye thats why I found Weisberger's newest novel, \\""Everyone Worth Knowing\\"" dissapointing a"
12311549,2025-08-12T11:40:00.264609+00:00,"For years, job dissatisfaction has escalated.  Loyalty to the company &/or boss has evaporated.  Pension plans are shakey.  Sally Hogshead has given us the insights and plans to level the playing field!"
52879822,2025-08-12T11:40:00.357440+00:00,"I don't know why people are complaining about no math in this book. All the topics are well referenced at the back.  <br /> <br />This inexpensive book is light reading, entertaining, highly thought provoking and shows the way forword for t"
16117502,2025-08-12T11:40:00.444206+00:00,"Until this order, I have been very pleased with Amazon and your service.  This time, however, was very poor.  It took over a month, and at the conclusion I still had not received the correct book.  I recieved a \\""mini\\"" edition of the boo"
38966361,2025-08-12T11:40:00.541278+00:00,One Bullet Away stands out for it's honesty.  There is none of the typical cynicism that characterizes most personal accounts of the war in Iraq nor is there any glorification of violence often seen in other military memoirs.  Instead the b
33070306,2025-08-12T11:40:00.626306+00:00,"This book was highly recommended by my daughter's dance teacher (whose own daughter is a professional ballet dancer).  There are numerous photos and drawings which teach not only what is correct, but also shows what not to do.  It only show"
53072811,2025-08-12T11:40:00.711756+00:00,"Francis Frith was a professional photographer in Great Britain (having already made a substantial fortune with a printing company) from about 1860, and the picture postcard company he founded and which was carried on by his sons and grandso"
31898282,2025-08-12T11:40:00.809186+00:00,"This is just a comment from one of the authors. Ever since this book was published, Amazon has listed it as a 'Royal Microscopy Society Handbook'. !? It is not a handbook, it is not about microscopy, and it has nothing to do with the Royal"
12425846,2025-08-12T11:40:00.903170+00:00,"My opinion is this is def. not worth the money. It is a very interesting text, but not worth the amount the writers set out to get."
49992211,2025-08-12T11:40:00.989146+00:00,Ms. Kleypas has created another entertaining read for her long time fan's and new readers alike. Marcus and Lillian are two fun characters that prove that opposites can and do attract.  But watch out for the sparks!!!<br /><br />Lillian and
52894693,2025-08-12T11:40:01.143153+00:00,"I bought this book for my 9 year old daughter.  We read a little bit together, and then I skimmed the book, and she read a bunch on her own.  The book is well written for girls in the 9-11 age range - I wouldn't go much below the age of 9,"
33682640,2025-08-12T11:40:01.229681+00:00,"Jurik's book provides valuable insight and understanding for those of us interested in creating and supporting positive economic pathways for low-income women. Must read for researchers in gender studies and economic inequality, and controb"
12113343,2025-08-12T11:40:01.332841+00:00,"I'm just curious: how can a book about a 30% tax be called \\""The Fair Tax Book?\\"""
33707258,2025-08-12T11:40:01.422519+00:00,"The \\""New Hope for People with Lupus\\"" was very informative. It is an easy format to follow and helpful for those newly diagnosed or reading their first book on Lupus. The coverage of both traditional and non-traditional therapies was sol"
12112478,2025-08-12T11:40:01.516775+00:00,"I love the layout of this book.  It starts with the very basics, such as naming notes/keys and positioning each hand on the keyboard, and builds from there.  The instruction takes the learner through each step needed to play the piano.  Wit"
16319703,2025-08-12T11:40:01.601162+00:00,The book delivered what it's title suggested.  It was well written and an easy read. I wanted something to prepare me for an Elderhostel program on Savannah and this was just right.
36263878,2025-08-12T11:40:01.693114+00:00,The book was effectively written and extremely thought-provoking for a title which at first glance seems simple. I thoroughly enjoyed its 65 or so pages and it was fun to open on the train.
29566711,2025-08-12T11:40:01.809850+00:00,"If you are serious about learning Market Microstructure this book is a great preview to reading the actual papers.  It gives you enough intuition that you can approach classic papers by Stoll, Glosten and Milgrom, Easley and O'Hara, Kyle, e"
12111062,2025-08-12T11:40:01.903090+00:00,"A novel about adventure, love and betrayal set in the fantasy world of Alagasia.  The story revolves around Eragon, Roran and Nasuada, three main viewpoints whose fates are intertwined in the quest to free the land from King Galbatorix's t"
48707622,2025-08-12T11:40:02.004169+00:00,"In 1994, art aficionado Jim Fitch assigned the name \\""Highwaymen\\"" to a loose association of young, mostly untrained black artists (including one woman) from the Fort Pierce area who created thousands of Florida landscapes and marketed th"
49042307,2025-08-12T11:40:02.131355+00:00,"Alekhine competed in the 1924 tournament himself, and was therefore ideally placed to record former champion Lasker's stunning victory over the then champion Capablanca. Although Capablanca had previously defeated Capablanca, Lasker's retur"
19238731,2025-08-12T11:40:02.222239+00:00,"\\""Effective Enterprise Java\\"" is similar in format and quality to \\""Effective Java.\\""  It is written at a higher level as it applies to J2EE systems, rather than the Java language.  The 75 items include architecture/design (batch SQL to"
12315527,2025-08-12T11:40:02.309566+00:00,"This book contains the funniest fractured fairy tales I have ever read.  The stories are long, but a great read for reluctant readers in the 3-6 grade range.  The library that I work at owns this book, but I like it so much, I had to buy my"
29177055,2025-08-12T11:40:02.405038+00:00,"What a great way to entertain your mind while you are driving!<br /><br />It is especially wonderful to listen to a reader with an english accent read a book about english characters.  It makes the characters seem more real.  Enjoy this CD,"
49514928,2025-08-12T11:40:02.708675+00:00,"We were delighted to see this second entry in the Jane Bauer series about a NYPD Detective and her two sidekicks that specialize on cold cases.  As the author's ex-nun Chris Bennett series seems to sputter a little, this new character is a"
30309458,2025-08-12T11:40:02.823402+00:00,This is a amazing book that keeps you on your toes throughout the inter thing.  Set in medieval times it this novel cleverly alternates narration between the Dragon rider Eragon and his stepbrother Roan.  These two Characters go thorough ma
16530729,2025-08-12T11:40:02.928076+00:00,"Hallem and Wignell present a very detailed analysis of mass extinction.  Unfortunately, it is too detailed for me.  [But see my later notes, below, for more about that.]  I've never studied geology and there was much more detail than I coul"
48152802,2025-08-12T11:40:03.050608+00:00,"The Camping Journal is a great way to record your memories of your RV travels. You'll enjoy going back and reliving your travels. There's room for your own thoughts and adventures on each log page. Also, when you want to return to an area,"
13173749,2025-08-12T11:40:03.145941+00:00,"I'm a forester and I know my native trees, but I am now helping a co-worker in urban forestry.  I'm having to identify ornamental trees that I do not know so well and this book has been a major help in the field.  It fits nicely into my saf"
47921405,2025-08-12T11:40:03.230811+00:00,I have never seen a better Japanese cookbook.  My copy is about twenty years old and I use it regularly.
39905969,2025-08-12T11:40:03.322141+00:00,"I do not believe that E.Gyurisin, whoever it may be, understands either characterisation, the reality of WW1, historical fiction,reality, or the basis of humanity. <br />This trilogy is at turns illuminating, harrowing, appalling, but suffe"
36195190,2025-08-12T11:40:03.456516+00:00,"Tom Wolfe is best at exploring some cultural niche of American life. He is much less good as a pure novelist and characterization, except as it serves his primary goal as a social anthropologist, is not his forte. I am not going to criticiz"
12118664,2025-08-12T11:40:03.551466+00:00,"<br /> <br />Lucy's life was filled with fear, doubt and terror.  Losing her father so abruptly at age 3 and going from being well off to homeless in a few short days, this was a great shock and trauma for such a young child.  Added to this"
45854458,2025-08-12T11:40:03.636285+00:00,I bought it as a reference guide for writing my master's thesis. It has been very helpful. I recommend it to anyone who has to write a paper using APA style format.
36255814,2025-08-12T11:40:03.735950+00:00,"I happened upon this gem of a book at my local library.  Jut a few pages into I was hooked.  John Parris visited the mountain people of Western Carolina, picking up charming stories, old knowledge and interesting history along the way.  I r"
16051945,2025-08-12T11:40:03.850145+00:00,This novel was such a disappointment. There was little depth to the novel; actually it was very superficial and predictable.
33733226,2025-08-12T11:40:03.956829+00:00,This is a must read for all women in business.  It was empowering as well as invigorating.  The author uses real life experiences that we all can relate to in the working world.  It's us (women) against them (men) and we have to arm ourslev
51071403,2025-08-12T11:40:04.042949+00:00,"2nd in the series featuring Beatrix Potter and her pets, this story returns to Swaney, England, where Beatrix has purchased Hill Top Farm with the proceeds of her children's books, much to the dismay of her parents.  Hill Top is under renov"
31389438,2025-08-12T11:40:04.128347+00:00,"Overall the BarKeeper Pocket Peeker does have most usefull drink mix recipes for the average consumer and bartender, however, the size, shape and construction of this small \\""booklet\\"" does not compromise the value.  The book is held toge"
12112320,2025-08-12T11:40:04.218204+00:00,I must say I truly enjoyed this book. I finished it in 3 days and I can't wait for the sequel. This book actually made me cry as I thought of my own mother and the relationship we have. I am a grown man who was crying on his front porch! Th
14145427,2025-08-12T11:40:04.304596+00:00,"Earthquake at Dawn is a great book. It is about Edith Irvine, a dedicated photographer, and her 15-year-old assistant Daisy. On their way to Europe, the earthquake hits and they have to stop in San Francisco, which is mostly destroyed and c"
12113645,2025-08-12T11:40:04.422372+00:00,"it was a vary nice book, i enjoyed it vary much.I loved  to see how the fact that it is  hard for homeless people. they were a nice family that just happened to not have a home. i have a new perspective of homeless familys that  they do try"
35836418,2025-08-12T11:40:04.513626+00:00,"It is true that I'm unlikely to make exactly these patters and these colours, although I'm certainy going to give her incredibly easy take on socks a go. But what I find so amazing about this book is the way in which Debbie New has brought"
