author_id,created_at,text
12111404,2025-08-12T11:41:00.660081+00:00,I heard these nannies on the radio and they were talking about how to teach babies to go to sleep. I went out and got their book straight away. Since my baby was born I have had to rock him to sleep every night. He would not fall asleep unl
12220214,2025-08-12T11:41:04.145727+00:00,This was a pretty good book but I have to say that it just lacked that extra passion that Knighton delivered so perfectly in Fulk The Reluctant now that was a good book. Now back to this book it was good had a pretty good story but it just
49781787,2025-08-12T11:41:06.238700+00:00,"When reading Fox on the Rhine I found myself comparing it to Harry Turtledove's World War I/II series. I recently read and reviewed Turtledove's latest, Drive to the East,  so it was fresh in my mind. Fox on the Rhine provides the level of"
42642773,2025-08-12T11:41:07.934831+00:00,"I want to start out by saying that I think Fantasia is beautiful and very talented. I didn't really get into the 2004 American Idol season, but once I heard this girl sing I fell in love w/ her voice and said she's an overnight celeb. I thi"
49394377,2025-08-12T11:41:08.593551+00:00,"A great anthology, and typical of Shambhala publications: concise, factual, and comprehensive! An excellent introduction to understanding Taoism."
38872130,2025-08-12T11:41:12.031425+00:00,"The English of the author, Sebastian Mallaby, is as impeccable as one would expect from a former contributor to The Economist. Unfortunately, his English does not totally compensate for his lack of an over arching theme to this book which o"
26550027,2025-08-12T11:41:13.133723+00:00,The book should cost not more then $20 based on the information contained.  Much of the information is either watered down or appears in his first book.  Needless to say I was not impressed with the book.
12461558,2025-08-12T11:41:14.303226+00:00,"I hit most of cytopathology area for about 5 years , but when i read this book i found it invaluable , with informative text and clear images , its suitable in clinics, research reviews & teaching cytopathology and contains the ( bread & bu"
12118038,2025-08-12T11:41:16.767075+00:00,It seems to me that the ideas proposed in this book are fundamentally sound.  It is recognized by most economists that China is set to be the global leader.  I can see why some reforms would be need to stay at the edge of leadership.  Very
49891066,2025-08-12T11:41:17.680117+00:00,"Francis Schaeffer is as clear-minded as always in this little pamphlet. His main point, defending creativity as something God-given and originally good, is, in my opinion, not as important as it was just 10 years ago, but it is still good t"
12117705,2025-08-12T11:41:18.601691+00:00,"Reading Lirael, I wasn't expecting much, after Sabriel had ended in such completence. However, do not make the mistake I did. I think you will find Lirael to be a treat for those who enjoyed Sabriel, and after reading, do read the final boo"
50057481,2025-08-12T11:41:18.796328+00:00,"Now in its 3rd edition, Ancient Iraq remains the most complete and readable overview of the history of this cradle of civilization. Interestingly, the word Iraq comes from the name of the Sumerian city state Uruk. There is now a village cal"
50558678,2025-08-12T11:41:18.921127+00:00,"I have read most of de Waal's books on primates and find them<br /><br />to be enlightening. Chimpanzees share something like 98% of our<br /><br />DNA, have been observed making and using tools,and have been shown to have the capacity for"
38887278,2025-08-12T11:41:19.570454+00:00,In first semester course general chemistry (I am studying biology)it is a quite good to excellent book for reviewing all the general chemistry stuff you need. But the math standard in the book doesn't match with the German math standard at
18800155,2025-08-12T11:41:19.835614+00:00,"...I had determined that it would be my last.<br /><br />Forsyth spends the first half of of a 500+ page novel just setting the reader up for the real plot of the novel. Unfortunately, the setup consists of a series of disjointed flashbacks"
23842615,2025-08-12T11:41:20.474213+00:00,The Sisters Grimm is a panoply of nearly every fairy story in western tradition.  Sabrina and Daphne Grimm were seemingly abandoned by their parents a year and a half before the story begins.  Since that time they have been shuffled from on
38872130,2025-08-12T11:41:20.586154+00:00,"The best essay in this short collection is by Nobel prize winner Robert Solow, who points out the main fault of so called feminist economics: it is tangential stuff. This is obvious in reading the collection of essays which focus more on In"
36545865,2025-08-12T11:41:20.858819+00:00,"After reading \\""Something Borrowed\\""  I could not wait to get my hands on Ms. Giffins next book.  While I enjoyed \\""Something Blue\\"" I have to admit that I was a bit disappointed with it all. It started out well enough but by the end I"
39709795,2025-08-12T11:41:21.145980+00:00,"Marisa D'Vari has woven a powerful and dynamic \\""magic\\"" into the More-Personality system she developed that will help writers enhance their work by truly speaking through the characters they create.  Marisa's years of professional experi"
