author_id,created_at,text
51378553,2025-08-12T12:11:19.989044+00:00,Great examples of neo-futurist paintings.  I think the artist's work is really important and I hope someone does a complete book on him. The only problem is that the catalog/book is delicate. One interesting thing about it is the color phot
13147914,2025-08-12T12:11:20.077542+00:00,"First let me mnake it clear, i have a great deal of respect for people who believe in religion and God. However, I'm always very suspicious about the people who use religion and God to further their personal agenda. This book is a classic e"
12369520,2025-08-12T12:11:20.170014+00:00,This book was recommended by my professor and is very helpful. It is exactly what I was looking for.
48886265,2025-08-12T12:11:20.258617+00:00,I love Pratchett's Discworld so much that I wrote four paragraphs before I realized I hadn't even started talking about this book.  I have spared you all and started from scratch...no thanks necessary. <br /> <br />Although this is the seco
23550917,2025-08-12T12:11:20.355122+00:00,FINALLY I AM FREE AT LAST! This is the definitive book for real world organizing.
39181214,2025-08-12T12:11:20.440699+00:00,"This is a great compliment to The Pragmatic Programmer.  That book presents short, sweet descriptions of successful habits for a programmer to follow while practicing their craft.  My Job Went To India arms a programmer with habits and prac"
21153289,2025-08-12T12:11:20.525018+00:00,I have been trading for several years and this book provided key insight  <br />in managing my own portfolio.   Using the trading template from the CD  <br />works great with my own trading software  (Schwab's StreetSmart  <br />Pro-Level I
22074257,2025-08-12T12:11:20.609002+00:00,"Very realistic, a must for the humans!! <br />   <br /> <br />                             Decio."
37003805,2025-08-12T12:11:20.693628+00:00,"I have to agree with one of the other reviewers, there were definitely not enough beads in the kit.  I also only attempted the big 'lotus bud' necklace and I ran out of beads early enough that I started substituting red for blue and green."
12151026,2025-08-12T12:11:20.779090+00:00,"A self-directed, hands-on approach to math that allows students to progress independently.  If you appreciate academics presented and/or reinforced in game-form, you'll appreciate the 35 puzzles that begin with addition and end with square"
23547718,2025-08-12T12:11:20.863842+00:00,"Con la ayuda de este magnifico libro podras<br /><br />saber el verdadero poder del sistema operativo<br /><br />windows XP,dotado de unos magnificos graficos<br /><br />y explicaciones sencillas y claras tendras<br /><br />todo lo necesari"
41657806,2025-08-12T12:11:20.948277+00:00,"Just as many fans of the 30 Days Of Night books i have to say that this is the most uncool of them all. I wont focus on the plot itslef (both stories are fine) instead, i have to warn you, if you appreciate well done drawings, then this boo"
18880461,2025-08-12T12:11:21.033176+00:00,This is a well written book on how our government and military leaders are screwing up.  This book is very informative and frightening.  It should be required reading for all high school students.  It's is one man's opinion however it is ba
20595117,2025-08-12T12:11:21.119516+00:00,"For a previous book , \\""The Case for Israel\\"" Alan Dershowitz has been  attacked and libeled by the radical left, who accuse of him being a warmongering chauvinist . In this book he presents a clearly argued refutation of this personal ch"
31746198,2025-08-12T12:11:21.204130+00:00,It is extremely difficult for an ebook to remain current in the PPC/SEM industry - even more difficult for a physical book! I enjoyed this read immensely and was happy to see that it incorporated some of the most recent changes that happene
16316487,2025-08-12T12:11:21.288951+00:00,"This book was very innovative and entertaining.  The whole time I read it, it was refreshing to see a whole new take on the subject of Math.  I think this will re-write all the tech books that our students have been using in schools ever si"
23733215,2025-08-12T12:11:21.374919+00:00,"Curiously, Amazon suggests this book is suitable for ages 4 - 8. Did anyone actually pick this book up and read it? The Lost Diamonds of Killiecrankie is a great multi-genre book, suitable for more mature readers, 8 - 12.<br /><br />It is c"
44169705,2025-08-12T12:11:21.460771+00:00,"Libby Gleeson wrote this book because she found that children knew what Dad did when he went to work, but not what Mom did when she dropped them off at the creche or children's preschool. <br />Libby decided to use real Moms.  Not every Mom"
15514662,2025-08-12T12:11:21.544926+00:00,"All I can say is that this was a page turner.  I read it in about 6 hours.  Picked it up and couldn't put it down, I read through dinner...  We've all heard the saying, \\""There's no such thing as a new story,\\"" but Picoult finds a way to"
23538067,2025-08-12T12:11:21.629340+00:00,"This novel kept me glued to each page. The plot and subplots are so believable, it's like I know each character. Marion Mitchell is destined to become one of the must read authors of the decade."
39537992,2025-08-12T12:11:21.714249+00:00,"Disney Classics are always a hit with the youngest to the oldest. This set of books contains Aladdin, Beauty and the Beast, Lion King, Pocahontas, Cinderella, Bambi, Snow White, Little Mermaid, Pinocchio, and 101 Dalmatians. These are sturd"
52634996,2025-08-12T12:11:21.799068+00:00,"I finished this book late last night, and I'm glad I've already got \\""Vanish\\"" so I can start it ASAP!<br /><br />I love just about any genre that is thrown my way, but I do have a special interest in medical forensics. And I have to say."
12362730,2025-08-12T12:11:21.883311+00:00,The book is really great. Cannot stop reading the book. The book is very inspiring. hats off to Timothy Albee. A must read for people who enter in to the field of animation.
51842900,2025-08-12T12:11:21.967986+00:00,"Coming from both a physician and a pilot, I thought the book portrayed both endeavors very well.  Moreover, as someone who just enjoys reading, I thought it was unbeatable.  The book was full of adventure and great descriptions of exciting"
16227658,2025-08-12T12:11:22.052099+00:00,"I could not put this book down! A friend, who is with the FBI, said this was one of the best novels on child abduction/pedophilia he had ever read. With statistics through out the book and a storyline that kept me on the edge of my seat, Mi"
51097235,2025-08-12T12:11:22.136096+00:00,Dr. Hasson manages to describe complex diseases and biological functions in a language the layperson can understand.  His compassionate attitude and frank descriptions re-humanize and demystify the medical profession. I was charmed and enga
49985127,2025-08-12T12:11:22.220205+00:00,"The strip in question is from 25 November 1988.  The original dialogue goes like this: <br /> <br />CALVIN: Watch out, Mom. I'm in a bad mood. <br />MOM: Be in a bad mood somewhere else, OK? I'm busy. <br />CALVIN: Hmph! I'll bet my biologi"
24141105,2025-08-12T12:11:22.304120+00:00,A good and easy to read book. A must read for everyone involved in big SW projects
23912766,2025-08-12T12:11:22.388177+00:00,"\\""Essential Marketing Frameworks and Concepts\\"" is providing the key marketing frameworks and concepts necessary for marketing analysis in a very clear and structured way. I believe, this book is a must-have for the libraries of managers,"
35220172,2025-08-12T12:11:22.473043+00:00,"This book was very sweet. I could see a lot of myself in Mona's character and that is what really attracted me to this book. Mona was very sweet, but also very shy and nave. I liked all the other characters in the book especially Mikes sis"
37294876,2025-08-12T12:11:22.558809+00:00,I lived most of my life in Eastern Europe and I enjoyed reading this book a lot. I am glad that someone who knows so well the French culture and food shared her life experience. Everything in this book is true. I think that most of the peop
23662718,2025-08-12T12:11:22.644092+00:00,This book made me cry outloud.  I cried for the dead!  I cried for the living ... the living who are having a hard time adjusting to civilian life after the inhumane things they were forced to do in the name of duty ... the horrible things
50966628,2025-08-12T12:11:22.728030+00:00,"Since this book is written by the imagineers, the things they talk about are accurate.  It is also very interesting to see how they got their ideas.  Great book for the Disney collector."
12173619,2025-08-12T12:11:22.812107+00:00,"Like other readers on this forum, I was introduced to this classic piece of literature in High School.  25-years ago, it felt deeply profound and infinitely resonant.  But now, with the benefit of having lived a good portion of my life, I s"
42944387,2025-08-12T12:11:22.895993+00:00,godsend -even better if you can find a cd with original chanting and follow both together as even if you do not know the meaning the energy creates a truly a remarkable unique experience!
52639757,2025-08-12T12:11:22.980192+00:00,"Heard FOR LOVE OF THE GAME by Michael Sahara,<br /><br />a posthumously published baseball novel by the Pulitzer Prize<br /><br />winning author of THE KILLING ANGELS . . . you might have<br /><br />to dig some to find it, but your search w"
49211203,2025-08-12T12:11:23.064052+00:00,"My 2 boys (2nd and 4th grades) LOVED this book.  They really enjoy \\""meeting\\"" the ghosts and are eagerly awaiting the 5th and 6th books in the series!"
31304280,2025-08-12T12:11:23.148069+00:00,This book explicitly tells of Hirohito's life from a newborn Crown Prince to an Emperor on his deathbed. It shows how his upbringing had a serious impact on his decisions in the war and how he dealt with the consequences of those decisions
39848700,2025-08-12T12:11:23.232268+00:00,Item was shipped and in great condition except for a few highlight marks.
50199793,2025-08-12T12:11:23.316252+00:00,"Creating stress is an excellent way to avoid dealing with the frightening tasks necessary for personal growth - tasks like recognizing our own dishonesty, accepting our responsibility to solve our own problems, or pursuing our fondest dream"
52639757,2025-08-12T12:11:23.400696+00:00,"Does playing sports make a difference in the lives of a high<br /><br />school student or college student? According to more than<br /><br />70 celebrities, politicians and top business people, the answer<br /><br />is a resounding YES.<br"
34341179,2025-08-12T12:11:23.485390+00:00,"This book is so cute, and can be used in so many ways! Right now, my son (6 months) loves to see his friend \\""bear\\"" before he goes to sleep every night. The Bear character appears on each page, and my son will pat his picture enthusiasti"
35029257,2025-08-12T12:11:23.570358+00:00,Great people with great passion and great thoughts play the course - not their competitor.
39933075,2025-08-12T12:11:23.657373+00:00,"The book is based on a lucid use of literature, as residents of the \\""hinterlands\\"" flock to a great but chaotic city.  The initial wave of migrants is followed by later migrants of diverse waste.  The book provides a compelling vision of"
