author_id,created_at,text
43470228,2025-08-12T11:34:00.032803+00:00,"I am not finished reading this book, but so far, the part that has helped me the most is the part that says that we overeat to buffer negative energy.  It has helped me to realize what I am doing when I eat when I am frustrated or unhappy."
51204972,2025-08-12T11:34:00.118830+00:00,"If you can ignore the first thirty pages, which are really nothing much more than the author's rant against magical lodges, religious practitioners of KBLH (by any type) and the occult, there's actually some fairly decent material hidden aw"
18450525,2025-08-12T11:34:00.206031+00:00,"Here is a fantastic story set in humble, quotidian surrounds, with black forests, frozen lakes, wolf packs, and half Indian, half-Eskimo inhabitants. A man, having committed a murder, attempts to elude capture by retreating north. He is fol"
14534928,2025-08-12T11:34:00.296912+00:00,"An excellent, well thought out and easy to understand book - Chris Michael's has been able to put in writing some spiritual concepts that are not easy to verbalize. This book will help the reader to reconnect with their own spirituality and"
12096554,2025-08-12T11:34:00.382089+00:00,"There is a need in ones soul to do good. It's for yourself, as well as others.  <br />There is also a good deed done to  write a  book for all the good.  The Angels travel around the world and accomplish deeds for all of the needs, of those"
49577356,2025-08-12T11:34:00.467517+00:00,"There is nothing as sure as a good John Le Carr&eacute; book. Some are great, others not, but they are always at least enjoyable. The man writes with so much assurance and charm that people who like deep and well-written thrillers have to l"
52291094,2025-08-12T11:34:00.552855+00:00,Manages to give depth by showing what the Roman military history of Britian is based on without getting bogged down in trivia.
25249084,2025-08-12T11:34:00.637700+00:00,"A great book that examines hunting from an economic, cultural, and philosophical perspective.  As a hunter it made me question my sport and left me with a deeper appreciation of the outdoors.  As a nonhunter and member of various \\""animal"
12095631,2025-08-12T11:34:00.724460+00:00,"I really have to say that I don't know what I'm talking about, and all of my dozens of online personalities agree  wholeheartedly!!  Or, as I like to say, wholeheartily !!! I am  totally and utterly clueless, it is true.   No wonder I can't"
49280779,2025-08-12T11:34:00.812443+00:00,I really liked this book!!  I found all of the characters interesting & thought the author did a good job of holding back a few surprises.  I couldn't put this one down!!
19257143,2025-08-12T11:34:00.899892+00:00,this book is perfect for the class I am taking. aj
24211621,2025-08-12T11:34:00.995248+00:00,"Funny things happen when you face the truth: people begin to feel better about themselves. That's how it is in Blackbelly, a book full of small-town angst. Set in Sweetwater, Idaho, population \\""a long way from a shopping mall,\\"" the book"
33035339,2025-08-12T11:34:01.086772+00:00,"They work on five basic principles which, as another reviewer hints, makes it read a little like Covey and that is bad.  Covey is a snakeoil salesman who reinvents his time management systems every three years to sell a new book. This book"
12131482,2025-08-12T11:34:01.172133+00:00,I read Martha Beck's book and was astounded to see how accurate her description of Mormonism was. Don't pay attention to all those one star reviews. They are probably all written by angry Mormons. I think that there is one thing that they h
12101520,2025-08-12T11:34:01.273281+00:00,"This book has a good overview of a lot of information- perfect for the beginner. Very read-able and not too complex, it does not require a lot of knowledge on the subject to understand this book, which is my main problem with other books on"
